Date,Last Price,Volume,RSI,MACD,News Sentiment - Daily Average,News Publication Count,P/E,P/B,Correction
8/30/2016,30.1545,18137872,51.498,0.0134,0.2202,498,100.515,3.256425486,0
8/29/2016,30.1448,21248854,51.1147,0.0064,0.4049,166,100.4826667,3.25537797,1
8/26/2016,30.0199,22265644,45.9594,-0.0034,0.2326,240,100.0663333,3.241889849,1
8/25/2016,30.0007,17027872,45.1328,-0.0053,0.5456,296,100.0023333,3.239816415,1
8/24/2016,30.0103,22045112,45.4556,-0.0052,0.0942,265,100.0343333,3.240853132,0
8/23/2016,30.0199,32116692,45.7595,-0.0046,0.0751,391,100.0663333,3.241889849,0
8/22/2016,30.1064,20460480,48.4677,-0.0037,-0.5081,157,100.3546667,3.251231102,0
8/19/2016,30.0391,24742796,46.1666,-0.0099,0.5801,241,100.1303333,3.243963283,1
8/18/2016,30.2121,28041240,51.6762,-0.0114,0.3466,369,100.707,3.262645788,0
8/17/2016,30.0776,17598104,47.1183,-0.0297,0.3971,299,100.2586667,3.24812095,1
8/16/2016,29.9814,22383560,43.5893,-0.0421,0.1042,275,99.938,3.237732181,1
8/15/2016,30.0295,19553314,44.983,-0.0481,0.5513,138,100.0983333,3.242926566,0
8/12/2016,30.0295,21327002,44.983,-0.0582,0.4789,200,100.0983333,3.242926566,0
8/11/2016,30.0776,37986168,46.2584,-0.0691,0.7201,175,100.2586667,3.24812095,0
8/10/2016,30.0583,18538116,45.6864,-0.0857,0.3403,180,100.1943333,3.246036717,1
8/9/2016,30.0872,20108832,46.3738,-0.1033,0.2279,217,100.2906667,3.249157667,0
8/8/2016,30.0583,20434126,45.614,-0.1262,0.2219,92,100.1943333,3.246036717,1
8/5/2016,30.0679,21577288,45.8149,-0.1501,0.5433,234,100.2263333,3.247073434,0
8/4/2016,29.9622,20293694,43.2619,-0.1782,0.2207,338,99.874,3.235658747,1
8/3/2016,29.9238,20006018,42.3446,-0.1992,0.1817,278,99.746,3.231511879,1
8/2/2016,29.8469,27000556,40.56,-0.2148,0.4246,347,99.48966667,3.223207343,1
8/1/2016,29.943,31154872,42.0716,-0.2171,0.1071,128,99.81,3.233585313,0
7/29/2016,29.9334,50052184,41.8704,-0.2166,0.2128,406,99.778,3.232548596,1
7/28/2016,30.0391,30297520,43.4101,-0.2016,0.2307,494,100.1303333,3.243963283,0
7/27/2016,30.0679,39256528,43.8182,-0.1772,0.2313,496,100.2263333,3.247073434,0
7/26/2016,30.2506,36903948,46.3823,-0.1327,0.4524,337,100.8353333,3.266803456,0
7/25/2016,30.414,45728700,48.7526,-0.0764,0.3098,215,101.38,3.284449244,0
7/22/2016,30.8177,57763808,55.2271,-0.0043,0.8605,991,102.7256667,3.328045356,0
7/21/2016,31.3272,42869416,65.4051,0.0621,0.466,441,104.424,3.383066955,0
7/20/2016,31.5098,35557792,69.6799,0.1033,0.6726,353,105.0326667,3.402786177,0
7/19/2016,31.654,33557724,73.1865,0.1341,0.5477,238,105.5133333,3.418358531,0
7/18/2016,31.6348,38265112,73.0184,0.1501,0.3657,158,105.4493333,3.416285097,1
7/15/2016,31.6059,42308768,72.7807,0.1584,0.2769,323,105.353,3.413164147,1
7/14/2016,31.3656,33877776,70.7894,0.155,0.2076,309,104.552,3.387213823,1
7/13/2016,31.1061,32464414,68.4766,0.1556,0.25,407,103.687,3.359190065,1
7/12/2016,31.01,38090960,67.5942,0.1648,0.2148,419,103.3666667,3.348812095,1
7/11/2016,30.9619,37979064,67.1675,0.1711,0.1831,165,103.2063333,3.343617711,1
7/8/2016,30.9523,38531744,67.087,0.1678,0.4683,352,103.1743333,3.342580994,1
7/7/2016,30.587,37517308,63.9705,0.1462,0.253,183,101.9566667,3.303131749,1
7/6/2016,30.5101,32105904,63.291,0.134,0.0835,359,101.7003333,3.294827214,1
7/5/2016,30.2314,32360464,60.8027,0.1091,0.423,132,100.7713333,3.264730022,1
7/1/2016,30.2698,32700348,61.3352,0.0871,0.337,436,100.8993333,3.26887689,0
6/30/2016,30.2602,54514456,61.2564,0.0394,0.1244,912,65.78304348,3.192004219,1
6/29/2016,29.3662,35868200,52.9851,-0.0398,-0.2194,442,63.83956522,3.097700422,1
6/28/2016,28.7799,38208496,45.9581,-0.0727,0.0897,453,62.565,3.03585443,1
6/27/2016,28.1839,55173360,37.0828,-0.0603,0.0901,177,61.26934783,2.972985232,1
6/24/2016,28.6645,85669176,42.2829,0.024,0.4919,460,62.31413043,3.023681435,0
6/23/2016,29.9814,40228964,65.7363,0.1062,0.2393,441,65.17695652,3.162594937,0
6/22/2016,29.5873,36011780,59.4924,0.0931,0.5363,335,64.32021739,3.121023207,1
6/21/2016,29.7411,36034264,63.6988,0.1035,0.2825,365,64.65456522,3.137246835,0
6/20/2016,29.6354,47891136,61.9828,0.0952,-0.2838,220,64.42478261,3.126097046,1
6/17/2016,29.4143,55635868,58.141,0.0846,0.0758,278,63.94413043,3.102774262,1
6/16/2016,29.4527,67618136,59.1056,0.0832,0.1845,334,64.0276087,3.106824895,0
6/15/2016,29.4047,43765244,58.3027,0.0705,0.2549,426,63.92326087,3.101761603,1
6/14/2016,29.2605,43700512,55.8901,0.0501,0.214,381,63.60978261,3.086550633,1
6/13/2016,28.6741,32959956,43.558,0.0289,0.3224,113,62.335,3.024694093,1
6/10/2016,28.876,29429998,47.833,0.0537,0.0833,303,62.77391304,3.045991561,0
6/9/2016,29.0682,26527176,52.3792,0.0694,0.234,376,63.19173913,3.066265823,0
6/8/2016,29.1355,29141296,54.0487,0.0705,0.1623,401,63.33804348,3.073364979,0
6/7/2016,28.9721,25650884,50.49,0.0613,0.4319,485,62.98282609,3.056128692,1
6/6/2016,28.9529,18662104,50.0675,0.0601,-0.1892,186,62.94108696,3.054103376,1
6/3/2016,28.7799,23802488,46.2336,0.0574,0.1292,329,62.565,3.03585443,1
6/2/2016,28.8856,19031308,48.3398,0.0683,0.4416,359,62.79478261,3.047004219,0
6/1/2016,28.9433,21126650,49.4815,0.0718,0.3369,369,62.92021739,3.053090717,0
5/31/2016,29.0586,30296320,51.7515,0.0684,-0.2017,299,63.17086957,3.065253165,0
5/27/2016,28.9529,19499066,49.7909,0.0487,0.3588,382,62.94108696,3.054103376,1
5/26/2016,28.8568,22647448,48.0074,0.0274,0.4909,478,62.73217391,3.043966245,1
5/25/2016,28.9241,27663896,49.1421,0.0044,0.465,285,62.87847826,3.051065401,0
5/24/2016,28.6934,24220348,45.0039,-0.0358,0.2591,563,62.37695652,3.026729958,1
5/23/2016,28.3473,23615442,37.9744,-0.0699,0.0607,283,61.62456522,2.990221519,1
5/20/2016,28.4146,35004528,38.8715,-0.0795,0.5246,288,61.77086957,2.997320675,0
5/19/2016,28.2223,34044848,34.7841,-0.0918,0.3872,475,61.35282609,2.977035865,1
5/18/2016,28.4627,27805496,37.7109,-0.0811,0.0676,253,61.87543478,3.002394515,0
5/17/2016,28.5588,33520126,38.9275,-0.0791,0.4213,224,62.08434783,3.012531646,0
5/16/2016,28.7991,25698304,42.0789,-0.0767,0.6165,120,62.60673913,3.037879747,0
5/13/2016,28.4915,35266928,35.9123,-0.0887,0.1614,408,61.93804348,3.005432489,1
5/12/2016,28.9241,47269596,41.7111,-0.0674,0.365,316,62.87847826,3.051065401,0
5/11/2016,29.1644,23610512,45.5012,-0.0704,0.3003,391,63.40086957,3.076413502,0
5/10/2016,29.2989,27130428,47.7578,-0.0924,0.5331,326,63.69326087,3.090601266,0
5/9/2016,28.7126,27154282,34.6439,-0.1325,0.285,137,62.41869565,3.028755274,1
5/6/2016,28.9529,28301406,38.3029,-0.125,0.4499,315,62.94108696,3.054103376,0
5/5/2016,28.7318,31699160,32.184,-0.127,0.7192,278,62.46043478,3.030780591,1
5/4/2016,28.9048,39794592,34.6838,-0.0972,0.4961,199,62.83652174,3.049029536,0
5/3/2016,29.4431,27715452,44.7176,-0.06,0.5124,322,64.00673913,3.105812236,0
5/2/2016,29.6931,17191088,51.0896,-0.0514,0.5264,129,64.55021739,3.132183544,0
4/29/2016,29.5585,28902630,47.3375,-0.0602,-0.4851,363,64.2576087,3.117985232,1
4/28/2016,29.7027,28826782,51.2489,-0.057,0.1505,388,64.57108696,3.133196203,0
4/27/2016,29.7315,22943908,52.0476,-0.0635,0.3148,361,64.63369565,3.136234177,0
4/26/2016,29.7027,28684888,51.3435,-0.0735,0.4192,391,64.57108696,3.133196203,1
4/25/2016,29.4912,35476456,45.9379,-0.0824,0.3782,422,64.11130435,3.110886076,1
4/22/2016,29.5681,56497504,47.7284,-0.0707,0.6872,994,64.27847826,3.11899789,0
4/21/2016,29.7796,39651444,53.0036,-0.0566,0.5343,289,64.73826087,3.141308017,0
4/20/2016,29.943,26550896,57.5691,-0.054,0.2066,263,65.09347826,3.158544304,0
4/19/2016,29.943,22872438,57.5691,-0.0651,0.0899,237,65.09347826,3.158544304,0
4/18/2016,29.8565,21074404,55.8325,-0.0807,0.4111,188,64.90543478,3.149419831,1
4/15/2016,29.8276,24440120,55.2657,-0.0936,0.1354,536,64.8426087,3.146371308,1
4/14/2016,29.818,21497386,55.0874,-0.1074,0.0803,308,64.82173913,3.14535865,1
4/13/2016,29.7796,23692740,54.4122,-0.1238,0.2902,202,64.73826087,3.141308017,1
4/12/2016,29.6162,27555276,51.5371,-0.1402,0.4474,414,64.38304348,3.12407173,1
4/11/2016,29.52,25126508,49.808,-0.1431,0.4462,376,64.17391304,3.113924051,1
4/8/2016,29.5969,26808894,51.164,-0.1316,0.0637,426,64.34108696,3.122035865,0
4/7/2016,29.4431,33563504,48.5634,-0.1163,-0.0127,308,64.00673913,3.105812236,1
4/6/2016,29.7027,36643204,52.9847,-0.073,0.0447,370,64.57108696,3.133196203,0
4/5/2016,29.7796,31282070,54.3461,-0.0312,-0.2035,425,64.73826087,3.141308017,0
4/4/2016,30.0199,44929032,58.7242,0.0229,0.3442,141,65.26065217,3.166656118,0
4/1/2016,30.6928,39399552,74.2834,0.0754,0.1052,759,66.72347826,3.237637131,0
3/31/2016,30.5582,36834320,72.9526,0.077,0.1,972,160.8326316,3.086686869,1
3/30/2016,30.5966,35094036,73.9682,0.0798,0.2984,519,161.0347368,3.090565657,0
3/29/2016,30.2602,38549776,70.6481,0.067,0.182,298,159.2642105,3.056585859,1
3/28/2016,30.2698,39486776,70.888,0.0686,0.5623,75,159.3147368,3.057555556,0
3/24/2016,29.9045,27602998,66.9257,0.0584,0.4255,201,157.3921053,3.020656566,1
3/23/2016,29.8661,27235058,66.4798,0.0683,0.5463,259,157.19,3.016777778,1
3/22/2016,29.8565,26035992,66.3745,0.0766,0.5188,418,157.1394737,3.015808081,1
3/21/2016,29.8853,27368276,66.9602,0.0789,0.2162,124,157.2910526,3.018717172,0
3/18/2016,29.7219,52373900,65.3515,0.0678,0.3524,319,156.4310526,3.002212121,1
3/17/2016,29.7603,60643344,66.0542,0.056,0.1884,228,156.6331579,3.006090909,0
3/16/2016,29.001,32846964,57.7161,0.024,0.264,258,152.6368421,2.929393939,1
3/15/2016,29.1067,28899038,59.6092,0.0436,0.3103,432,153.1931579,2.940070707,0
3/14/2016,29.0971,22160340,59.4971,0.0562,0.5609,223,153.1426316,2.93910101,1
3/11/2016,29.1644,32159602,60.5906,0.0682,0,168,153.4968421,2.94589899,0
3/10/2016,28.7799,33147924,56.3319,0.0708,0.1246,244,151.4731579,2.907060606,1
3/9/2016,28.8856,24820940,57.9305,0.1043,0.3836,185,152.0294737,2.917737374,0
3/8/2016,28.8952,31147912,58.0696,0.1348,0.1388,211,152.08,2.918707071,0
3/7/2016,29.1163,26247242,61.2086,0.168,0.015,120,153.2436842,2.941040404,0
3/4/2016,29.2797,33034866,63.5669,0.1817,0.0128,262,154.1036842,2.957545455,0
3/3/2016,29.049,28112868,61.6288,0.1698,0.0587,257,152.8894737,2.934242424,1
3/2/2016,29.0106,37215228,61.3103,0.1585,0.1452,371,152.6873684,2.930363636,1
3/1/2016,28.7222,32332716,58.9363,0.1304,0.0449,373,151.1694737,2.901232323,1
2/29/2016,28.0109,34166440,52.2215,0.1039,0.0288,274,147.4257895,2.829383838,1
2/26/2016,28.2608,29345108,55.1645,0.1255,0.2577,263,148.7410526,2.854626263,0
2/25/2016,28.0974,35881328,53.5761,0.1247,0.2932,294,147.8810526,2.838121212,1
2/24/2016,27.8378,44928512,51.0167,0.1307,0.1828,301,146.5147368,2.81189899,1
2/23/2016,28.0878,31151238,53.6621,0.1573,0.1318,318,147.8305263,2.837151515,0
2/22/2016,28.2704,38513128,55.619,0.1632,0.0527,161,148.7915789,2.85559596,0
2/19/2016,27.8955,36065056,52.3037,0.1429,0.0954,230,146.8184211,2.817727273,1
2/18/2016,27.9532,31054282,52.8679,0.14,0.1993,305,147.1221053,2.823555556,0
2/17/2016,28.2031,38254828,55.2667,0.1215,0.0239,332,148.4373684,2.84879798,0
2/16/2016,27.7417,47218844,51.4937,0.0606,0.0458,219,146.0089474,2.802191919,1
2/12/2016,27.165,57645608,46.2295,0.01,-0.0747,174,142.9736842,2.743939394,1
2/11/2016,26.3864,80549952,37.7624,-0.008,0.222,157,138.8757895,2.665292929,1
2/10/2016,27.2034,32492566,44.6069,0.0481,0.6402,242,143.1757895,2.747818182,0
2/9/2016,27.1842,37031616,44.3867,0.0554,0.0779,245,143.0747368,2.745878788,1
2/8/2016,27.0785,48096400,43.234,0.0693,0.0387,127,142.5184211,2.73520202,1
2/5/2016,27.4341,51984712,46.2265,0.1017,0.4225,268,144.39,2.771121212,0
2/4/2016,28.0493,53998320,52.0085,0.1143,0.5685,211,147.6278947,2.833262626,0
2/3/2016,27.5591,44261624,47.1137,0.068,0.453,393,145.0478947,2.783747475,1
2/2/2016,27.1457,40071820,42.5242,0.0447,0.3517,326,142.8721053,2.741989899,1
2/1/2016,27.5302,43446240,45.9701,0.0524,0.0961,211,144.8957895,2.780828283,0
1/29/2016,27.9724,51576200,50.3249,0.0279,-0.2339,394,147.2231579,2.825494949,0
1/28/2016,27.1169,40069896,40.1367,-0.0517,0.4164,324,142.7205263,2.739080808,1
1/27/2016,26.915,46116364,37.32,-0.0802,0.2882,348,141.6578947,2.718686869,1
1/26/2016,27.213,42432904,39.893,-0.0917,0.2223,426,143.2263158,2.748787879,0
1/25/2016,26.9535,44848832,36.3437,-0.1261,0.3994,336,141.8605263,2.722575758,1
1/22/2016,27.1457,87869408,37.8823,-0.1378,0.5853,1181,142.8721053,2.741989899,0
1/21/2016,27.4822,56037636,40.681,-0.1589,0.1792,483,144.6431579,2.775979798,0
1/20/2016,26.915,88062768,32.9242,-0.2083,0.2895,413,141.6578947,2.718686869,1
1/19/2016,27.3861,51986820,36.6168,-0.2072,0.072,244,144.1373684,2.766272727,0
1/15/2016,27.3861,69424816,36.6168,-0.2322,0.1417,1489,144.1373684,2.766272727,0
1/14/2016,27.934,65236864,41.2579,-0.2495,0.1218,1241,147.0210526,2.821616162,0
1/13/2016,27.1457,55717720,29.2846,-0.3098,0.1674,768,142.8721053,2.741989899,1
1/12/2016,27.5302,47682760,32.2634,-0.2985,0.1664,340,144.8957895,2.780828283,0
1/11/2016,27.4726,58433440,31.2899,-0.2943,0.7379,249,144.5926316,2.775010101,1
1/8/2016,27.3476,74496048,29.2441,-0.258,0.5718,224,143.9347368,2.762383838,1
1/7/2016,27.8475,92267376,32.8804,-0.1676,0.3723,283,146.5657895,2.812878788,0
1/6/2016,29.0779,62652684,45.936,-0.0632,0.4892,235,153.0415789,2.937161616,0
1/5/2016,29.5489,55176248,53.485,-0.0199,0.781,290,155.5205263,2.984737374,0
1/4/2016,29.52,62881520,53.0464,-0.0009,0.3075,149,155.3684211,2.981818182,1
12/31/2015,29.943,52307704,60.8638,0.0287,0.4894,280,157.5947368,3.024545455,0
12/30/2015,29.8469,29127672,59.6075,0.0267,0.1622,334,157.0889474,3.014838384,1
12/29/2015,30.0679,33400428,63.9946,0.0275,0.4131,188,158.2521053,3.037161616,0
12/28/2015,29.7027,26557660,59.4116,0.0003,0.5486,108,156.33,3.000272727,1
12/24/2015,29.6354,13518873,58.5083,-0.0092,0.4893,353,155.9757895,2.993474747,1
12/23/2015,29.7507,35775368,60.6573,-0.0203,0.1541,326,156.5826316,3.005121212,0
12/22/2015,29.3086,42256400,54.7397,-0.0515,0.1774,422,154.2557895,2.960464646,1
12/21/2015,29.222,40719168,53.4682,-0.0556,-0.0176,204,153.8,2.951717172,1
12/18/2015,29.1067,83144824,51.7913,-0.0523,0.1999,330,153.1931579,2.940070707,1
12/17/2015,29.3662,58024144,56.0082,-0.0349,0.2195,576,154.5589474,2.966282828,0
12/16/2015,29.7796,73831504,63.6753,-0.0348,0.5573,276,156.7347368,3.008040404,0
12/15/2015,29.1451,59345616,54.8703,-0.0781,0.3774,463,153.3952632,2.943949495,1
12/14/2015,29.0875,65059336,53.9276,-0.0803,0.1994,106,153.0921053,2.938131313,1
12/11/2015,29.0875,62907676,53.9276,-0.076,0.1863,263,153.0921053,2.938131313,0
12/10/2015,29.4624,47082548,61.0784,-0.0677,0.0616,456,155.0652632,2.976,0
12/9/2015,29.2893,50560428,58.7333,-0.0922,0.1323,441,154.1542105,2.958515152,1
12/8/2015,29.0202,53265472,54.7993,-0.1115,-0.3882,741,152.7378947,2.931333333,1
12/7/2015,29.1932,66681280,58.1059,-0.1114,0.059,813,153.6484211,2.948808081,0
12/4/2015,29.3086,58203164,60.3606,-0.1257,0.3195,469,154.2557895,2.960464646,0
12/3/2015,28.8664,62969944,54.0083,-0.1564,-0.0863,517,151.9284211,2.91579798,1
12/2/2015,28.8087,44123576,53.0979,-0.1543,0.0771,509,151.6247368,2.909969697,1
12/1/2015,29.001,54244856,56.5633,-0.1399,0.217,446,152.6368421,2.929393939,0
11/30/2015,28.7799,79716584,53.3093,-0.1331,0.3564,154,58.7344898,2.746173664,1
11/27/2015,29.1836,33143866,61.0665,-0.0972,0.5061,96,59.55836735,2.784694656,0
11/25/2015,29.1836,54159736,61.0665,-0.0821,0.0661,447,59.55836735,2.784694656,0
11/24/2015,29.472,145876736,67.078,-0.0607,0.2267,419,60.14693878,2.81221374,0
11/23/2015,29.4047,135391488,66.3605,-0.0608,0.0889,283,60.00959184,2.805791985,1
11/20/2015,29.472,210757488,67.7312,-0.0591,0.0852,308,60.14693878,2.81221374,0
11/19/2015,29.0971,98930080,63.8704,-0.0685,0.1406,259,59.38183673,2.77644084,1
11/18/2015,29.3374,177775424,68.7678,-0.0502,0.2869,444,59.8722449,2.799370229,0
11/17/2015,29.1451,431332640,66.8813,-0.052,0.2834,502,59.47979592,2.781020992,1
11/16/2015,29.1836,284804160,67.6401,-0.0419,0.1258,199,59.55836735,2.784694656,0
11/13/2015,29.1067,247153648,66.9436,-0.0373,0.1921,529,59.40142857,2.77735687,1
11/12/2015,28.9913,292791616,65.9221,-0.0304,0.4542,352,59.16591837,2.76634542,1
11/11/2015,29.4816,197598768,75.0785,-0.0165,0.3174,480,60.16653061,2.813129771,0
11/10/2015,28.9529,239464960,71.0521,-0.0545,0.5673,635,59.08755102,2.762681298,1
11/9/2015,28.5972,145462176,67.8025,-0.0681,0.1792,363,58.36163265,2.728740458,1
11/6/2015,28.7606,126109840,71.2131,-0.0599,0.1104,460,58.69510204,2.744332061,0
11/5/2015,28.4915,122593512,68.8139,-0.0704,0.2486,475,58.14591837,2.71865458,1
11/4/2015,28.3954,105133880,67.9274,-0.0661,0.1246,340,57.94979592,2.709484733,1
11/3/2015,28.4434,95829896,68.8359,-0.0564,0.4401,534,58.0477551,2.714064885,0
11/2/2015,28.2608,59504740,67.2924,-0.0539,0.1501,366,57.67510204,2.696641221,1
10/30/2015,27.7994,71021376,62.9927,-0.0398,0.2066,311,56.73346939,2.652614504,1
10/29/2015,28.2031,42373944,70.5256,0.0198,0.1402,246,57.55734694,2.691135496,0
10/28/2015,28.2512,71077504,71.4703,0.0589,0.1128,304,57.6555102,2.695725191,0
10/27/2015,28.3185,67606216,72.7371,0.0982,0.2307,372,57.79285714,2.702146947,0
10/26/2015,28.405,48757396,74.3095,0.1329,0.0587,121,57.96938776,2.710400763,0
10/23/2015,28.3665,76867184,74.0782,0.1556,0.1662,322,57.89081633,2.706727099,1
10/22/2015,28.4338,81476392,75.1779,0.1705,0.0335,233,58.02816327,2.713148855,0
10/21/2015,27.7321,65519752,71.0105,0.1617,0.3108,303,56.59612245,2.646192748,1
10/20/2015,27.6648,75155008,70.5705,0.1944,0.3869,331,56.45877551,2.639770992,1
10/19/2015,27.8667,131036376,73.6857,0.2269,0.6997,308,56.87081633,2.65903626,0
10/16/2015,27.8571,142021232,73.6342,0.2295,0.7229,973,56.85122449,2.658120229,1
10/15/2015,26.9439,76978568,68.1373,0.2065,0.6537,337,54.98755102,2.570982824,1
10/14/2015,26.5305,39107856,65.0771,0.2375,0.3221,630,54.14387755,2.53153626,1
10/13/2015,26.7901,43203188,68.9375,0.3019,0.5113,425,54.67367347,2.556307252,0
10/12/2015,27.0016,25239634,72.177,0.3465,-0.0317,210,55.10530612,2.57648855,0
10/9/2015,26.9823,47327636,72.0662,0.3619,0.5589,237,55.06591837,2.574646947,1
10/8/2015,26.9439,51114700,71.8581,0.3541,0.4364,456,54.98755102,2.570982824,1
10/7/2015,26.694,65845304,70.5328,0.3132,0.1959,432,54.47755102,2.547137405,1
10/6/2015,26.2326,71909416,67.945,0.2457,0.8027,853,53.53591837,2.503110687,1
10/5/2015,25.7808,105423304,65.1633,0.1642,0.649,667,52.61387755,2.46,1
10/2/2015,24.4831,42676208,54.6721,0.0669,-0.3957,256,49.9655102,2.336173664,1
10/1/2015,24.2139,39723552,51.8812,0.0394,0.4604,438,49.41612245,2.310486641,1
9/30/2015,24.2428,43758288,52.201,0.021,0.2864,457,93.24153846,2.203890909,0
9/29/2015,23.6179,41587752,45.4347,-0.0114,0.2943,466,90.83807692,2.147081818,1
9/28/2015,23.368,42641264,42.4066,0.0031,0.2718,117,89.87692308,2.124363636,1
9/25/2015,23.9544,38950068,48.2387,0.053,0.3435,332,92.13230769,2.177672727,0
9/24/2015,23.9448,53239508,48.1301,0.0701,0.0922,336,92.09538462,2.1768,1
9/23/2015,24.1659,41189956,50.3878,0.0943,0.3073,323,92.94576923,2.1969,0
9/22/2015,24.137,44204956,50.1043,0.1045,0.0831,393,92.83461538,2.194272727,1
9/18/2015,23.839,77869312,47.4139,0.1329,0.2868,361,91.68846154,2.167181818,1
9/17/2015,24.3677,48844120,52.0114,0.1781,0.3406,431,93.72192308,2.215245455,0
9/16/2015,24.9252,61540084,57.4679,0.1851,0.202,553,95.86615385,2.265927273,0
9/15/2015,24.3197,46334688,52.4348,0.1284,0.2103,411,93.53730769,2.210881818,1
9/14/2015,23.8102,26237640,47.5899,0.0938,0.0071,149,91.57769231,2.164563636,1
9/11/2015,23.9832,31903036,49.1694,0.0882,0.2007,697,92.24307692,2.180290909,0
9/10/2015,23.7237,35043108,46.7057,0.06,0.6223,385,91.245,2.1567,1
9/9/2015,23.5987,34611248,45.5253,0.0426,0.7214,1017,90.76423077,2.145336364,1
9/8/2015,23.9928,46212840,48.6832,0.0303,0.1059,286,92.28,2.181163636,0
9/4/2015,23.07,35628376,39.5693,-0.0255,0.1361,293,88.73076923,2.097272727,1
9/3/2015,23.5603,33564784,43.3689,-0.0117,0.1458,253,90.61653846,2.141845455,0
9/2/2015,23.6179,50480840,43.8287,-0.0322,0.4001,322,90.83807692,2.147081818,0
9/1/2015,22.9547,65344036,36.658,-0.0615,0.7972,291,88.28730769,2.086790909,1
8/31/2015,23.8583,37006824,43.7179,-0.0293,0.0366,142,91.76269231,2.168936364,0
8/28/2015,24.1851,32942524,46.7412,-0.0613,0.1162,345,93.01961538,2.198645455,0
8/27/2015,24.0409,64894188,45.1884,-0.1344,0.3582,213,92.465,2.185536364,1
8/26/2015,23.0796,78965936,33.1162,-0.2194,-0.2963,314,88.76769231,2.098145455,1
8/25/2015,22.3683,60778040,21.1886,-0.2335,-0.3067,370,86.03192308,2.033481818,1
8/24/2015,22.9451,91236504,24.4747,-0.1595,0.6997,85,88.25038462,2.085918182,0
8/21/2015,23.6372,65101864,29.5879,-0.083,0.4932,206,90.91230769,2.148836364,0
8/20/2015,24.2139,34645832,35.2935,-0.0215,0.5373,284,93.13038462,2.201263636,0
8/19/2015,24.733,29149886,42.074,0.0225,0.1035,218,95.12692308,2.248454545,0
8/18/2015,25.0598,20348848,47.3978,0.0406,0.3185,251,96.38384615,2.278163636,0
8/17/2015,25.1944,19223740,49.8075,0.0357,0.2622,191,96.90153846,2.2904,0
8/14/2015,25.0694,20786348,47.5063,0.0142,0.1796,345,96.42076923,2.279036364,1
8/13/2015,24.7907,16418697,41.998,-0.0056,0.3054,221,95.34884615,2.2537,1
8/12/2015,24.858,32656190,43.0095,-0.0051,0.2083,566,95.60769231,2.259818182,0
8/11/2015,24.7138,28235312,40.1407,-0.0078,0.216,226,95.05307692,2.246709091,1
8/10/2015,25.2232,23479164,48.0819,0.0065,0.1062,152,97.01230769,2.293018182,0
8/7/2015,24.7907,25916188,38.4875,-0.0202,0.1031,141,95.34884615,2.2537,1
8/6/2015,25.0214,17298182,42.3647,-0.0139,0.2143,203,96.23615385,2.274672727,0
8/5/2015,25.0887,25471416,43.553,-0.0232,0.3497,202,96.495,2.280790909,0
8/4/2015,24.8964,21985188,39.0148,-0.0399,0.4237,200,95.75538462,2.263309091,1
8/3/2015,24.8676,32580332,38.3241,-0.0409,0.1008,72,95.64461538,2.260690909,1
7/31/2015,25.0887,23197506,41.6849,-0.0334,0.1537,275,96.495,2.280790909,0
7/28/2015,25.0887,27758314,40.9783,-0.0578,0.756,455,96.495,2.280790909,0
7/27/2015,24.9445,36276960,38.0449,-0.0588,0.2718,98,95.94038462,2.267681818,1
7/24/2015,24.7522,31124222,33.9827,-0.0389,0.2301,191,95.20076923,2.2502,1
7/23/2015,25.2425,23201200,40.2283,0.0174,0.0595,240,97.08653846,2.294772727,0
7/22/2015,25.5981,24133394,45.913,0.0574,0.2499,271,98.45423077,2.3271,0
7/21/2015,25.8096,29282284,49.7982,0.0819,0.0646,348,99.26769231,2.346327273,0
7/20/2015,26.0884,24686624,55.5524,0.0945,0.3843,207,100.34,2.371672727,0
7/16/2015,25.9922,30635414,54.4356,0.044,0.3965,271,99.97,2.362927273,1
7/15/2015,25.7327,27925144,49.5793,0.0046,0.637,256,98.97192308,2.339336364,1
7/14/2015,25.627,22294572,47.4609,-0.0293,0.0667,200,98.56538462,2.329727273,1
7/13/2015,25.4443,24324596,43.6646,-0.0672,0.0408,179,97.86269231,2.313118182,1
7/10/2015,25.2521,25359840,39.3835,-0.1005,0.1231,173,97.12346154,2.295645455,1
7/9/2015,25.0118,30411376,33.5195,-0.123,0.3889,211,96.19923077,2.2738,1
7/8/2015,24.8868,32030672,30.2619,-0.122,0.5298,279,95.71846154,2.262436364,1
7/7/2015,25.4443,32647132,37.9698,-0.0956,0.3398,291,97.86269231,2.313118182,0
7/6/2015,25.2905,27858108,33.6402,-0.1008,0.0998,112,97.27115385,2.299136364,1
7/2/2015,25.7423,26002262,41.5511,-0.0841,0.2956,774,99.00884615,2.340209091,0
7/1/2015,25.627,30427428,38.1,-0.0957,0.2647,361,98.56538462,2.329727273,1
6/30/2015,25.5404,35557792,35.4455,-0.0941,0.2585,847,91.21571429,2.353953917,1
6/29/2015,25.6077,33372328,36.5784,-0.0749,0.0654,487,91.45607143,2.360156682,0
6/26/2015,26.0403,25777444,45.2026,-0.0452,0.0235,239,93.00107143,2.40002765,0
6/25/2015,25.9922,23342076,43.8364,-0.0387,0.1853,289,92.82928571,2.39559447,1
6/24/2015,26.2037,32456692,48.8083,-0.0209,0.2268,281,93.58464286,2.415087558,0
