Date,Last Price  (R1),News Publication Count  (R2),News Sentiment - Daily Average  (L1),Volume,RSI (14),Diff,P/E,P/B,BVPS,Shs Out(mil),BV,EPS,Correction
10/13/2015,111.79,2015,0.1733,33049256,48.7515,0.0951,59.52609159,6.353063002,17.59623664,"6,271.00","110,346.00",1.88,TRUE
10/12/2015,111.6,1463,0.1152,30467204,48.2201,0.0293,59.42492013,6.342265238,17.59623664,"6,271.00","110,346.00",1.88,FALSE
10/9/2015,112.12,2838,0.1274,52766140,49.5252,-0.0468,59.70181044,6.371817012,17.59623664,"6,271.00","110,346.00",1.88,TRUE
10/8/2015,109.5,2480,0.0595,61979576,42.207,-0.2053,58.30670927,6.222921538,17.59623664,"6,271.00","110,346.00",1.88,FALSE
10/7/2015,110.78,2833,0.0808,46765552,45.1786,-0.1625,58.98828541,6.295664365,17.59623664,"6,271.00","110,346.00",1.88,FALSE
10/6/2015,111.31,2815,0.1766,48856976,46.4356,-0.1999,59.27050053,6.325784442,17.59623664,"6,271.00","110,346.00",1.88,TRUE
10/5/2015,110.78,1619,0.2318,52064744,45.015,-0.2862,58.98828541,6.295664365,17.59623664,"6,271.00","110,346.00",1.88,TRUE
10/2/2015,110.38,2755,0.0841,58019760,43.9737,-0.3363,58.77529286,6.272932231,17.59623664,"6,271.00","110,346.00",1.88,TRUE
10/1/2015,109.58,2642,0.0876,63929100,41.9314,-0.3387,58.34930777,6.227467964,17.59623664,"6,271.00","110,346.00",1.88,FALSE
9/30/2015,110.3,3684,0.0833,66473032,43.2489,-0.2253,58.73269436,6.268385805,17.59623664,"6,271.00","110,346.00",1.88,TRUE
9/29/2015,109.06,3718,0.5809,73365384,40.2463,-0.0925,58.07241747,6.197916191,17.59623664,"6,271.00","110,346.00",1.88,FALSE
9/28/2015,112.44,1880,0.2201,52109012,46.4693,0.2587,59.87220447,6.390002719,17.59623664,"6,271.00","110,346.00",1.88,FALSE
9/25/2015,114.71,3629,0.1372,56151928,51.4283,0.4584,63.37569061,4.908261591,23.3708,"5,000.00","116,854.00",1.81,FALSE
9/24/2015,115,3000,0.0734,50219476,52.0877,0.5136,63.5359116,4.920670238,23.3708,"5,000.00","116,854.00",1.81,TRUE
9/23/2015,114.32,2848,0.0643,35756716,50.7117,0.5368,63.16022099,4.891574101,23.3708,"5,000.00","116,854.00",1.81,TRUE
9/22/2015,113.4,4187,0.0658,50346160,48.8668,0.6078,62.6519337,4.852208739,23.3708,"5,000.00","116,854.00",1.81,FALSE
9/18/2015,113.45,3295,0.099,74285288,49.0788,0.8074,62.67955801,4.854348161,23.3708,"5,000.00","116,854.00",1.81,FALSE
9/17/2015,113.92,3554,0.0654,64112640,49.9581,0.9866,62.93922652,4.874458726,23.3708,"5,000.00","116,854.00",1.81,FALSE
9/16/2015,116.41,2518,0.1399,37173488,54.7869,1.1617,64.31491713,4.981001934,23.3708,"5,000.00","116,854.00",1.81,TRUE
9/15/2015,116.28,3528,0.5978,43341156,54.574,1.1135,64.24309392,4.975439437,23.3708,"5,000.00","116,854.00",1.81,TRUE
9/14/2015,115.31,2025,0.271,58363432,53.0423,0.9839,63.70718232,4.933934653,23.3708,"5,000.00","116,854.00",1.81,TRUE
9/11/2015,114.21,4959,0.2196,49915472,51.3136,0.8251,63.09944751,4.886867373,23.3708,"5,000.00","116,854.00",1.81,TRUE
9/10/2015,112.57,12407,0.184,62892832,48.699,0.6495,62.19337017,4.816694337,23.3708,"5,000.00","116,854.00",1.81,TRUE
9/9/2015,110.15,3932,0.1371,85010800,44.6243,0.52,60.85635359,4.713146319,23.3708,"5,000.00","116,854.00",1.81,FALSE
9/8/2015,112.31,2346,0.2068,54843624,47.769,0.5566,62.04972376,4.805569343,23.3708,"5,000.00","116,854.00",1.81,TRUE
9/4/2015,109.27,2410,-0.1243,49996312,42.4708,0.3906,60.37016575,4.675492495,23.3708,"5,000.00","116,854.00",1.81,FALSE
9/3/2015,110.37,2470,0.1554,53233940,43.9694,0.4469,60.97790055,4.722559775,23.3708,"5,000.00","116,854.00",1.81,FALSE
9/2/2015,112.34,2552,0.1136,61888812,46.7103,0.4329,62.06629834,4.806852996,23.3708,"5,000.00","116,854.00",1.81,TRUE
9/1/2015,107.72,3062,0.1421,76845856,38.3401,0.2211,59.51381215,4.609170418,23.3708,"5,000.00","116,854.00",1.81,FALSE
8/31/2015,112.76,1439,0.1023,56229272,45.5947,0.3839,62.29834254,4.82482414,23.3708,"5,000.00","116,854.00",1.81,FALSE
8/28/2015,113.29,3285,0.1524,53164408,46.4529,0.148,62.59116022,4.847502011,23.3708,"5,000.00","116,854.00",1.81,TRUE
8/27/2015,112.92,2123,0.1107,84616056,45.7915,-0.2437,62.38674033,4.831670289,23.3708,"5,000.00","116,854.00",1.81,TRUE
8/26/2015,109.69,2216,0.2326,96774608,39.759,-0.7591,60.60220994,4.693463638,23.3708,"5,000.00","116,854.00",1.81,TRUE
8/25/2015,103.74,2869,-0.3184,103601600,25.596,-1.1383,57.31491713,4.438872439,23.3708,"5,000.00","116,854.00",1.81,TRUE
8/24/2015,103.12,1423,0.042,162206288,23.864,-0.9944,56.97237569,4.412343608,23.3708,"5,000.00","116,854.00",1.81,FALSE
8/21/2015,105.76,1750,0.2413,128275472,26.2831,-0.5747,58.43093923,4.525305082,23.3708,"5,000.00","116,854.00",1.81,FALSE
8/20/2015,112.65,1855,0.1468,68501624,34.8426,-0.0856,62.23756906,4.820117411,23.3708,"5,000.00","116,854.00",1.81,FALSE
8/19/2015,115.01,1923,0.181,48286512,38.8686,0.0384,63.54143646,4.921098122,23.3708,"5,000.00","116,854.00",1.81,FALSE
8/18/2015,116.5,1761,0.1045,34560708,41.693,0.0304,64.36464088,4.984852893,23.3708,"5,000.00","116,854.00",1.81,FALSE
8/17/2015,117.16,1168,0.2825,40884744,42.9775,-0.0987,64.72928177,5.013093262,23.3708,"5,000.00","116,854.00",1.81,TRUE
8/14/2015,115.96,2545,0.1196,42929516,39.8487,-0.3256,64.06629834,4.961747137,23.3708,"5,000.00","116,854.00",1.81,TRUE
8/13/2015,115.15,1888,0.1722,48535788,37.7064,-0.5005,63.61878453,4.927088504,23.3708,"5,000.00","116,854.00",1.81,FALSE
8/12/2015,115.24,2178,0.2352,101685608,37.8455,-0.6187,63.66850829,4.930939463,23.3708,"5,000.00","116,854.00",1.81,TRUE
8/11/2015,113.49,2004,0.2206,97082816,33.4112,-0.7301,62.70165746,4.856059698,23.3708,"5,000.00","116,854.00",1.81,FALSE
8/10/2015,119.72,1193,0.1329,54951596,43.7227,-0.6363,66.14364641,5.12263166,23.3708,"5,000.00","116,854.00",1.81,TRUE
8/7/2015,115.52,2111,0.1734,38670404,30.2462,-1.0379,63.82320442,4.942920225,23.3708,"5,000.00","116,854.00",1.81,TRUE
8/6/2015,115.13,2448,0.0999,52903040,28.7756,-1.1369,63.60773481,4.926232735,23.3708,"5,000.00","116,854.00",1.81,FALSE
8/5/2015,115.4,2783,0.2218,99312616,29.171,-1.1362,63.75690608,4.937785613,23.3708,"5,000.00","116,854.00",1.81,TRUE
8/4/2015,114.64,1998,0.237,124138624,26.5326,-1.0482,63.33701657,4.905266401,23.3708,"5,000.00","116,854.00",1.81,FALSE
8/3/2015,118.44,1133,0.1605,69975968,32.0809,-0.7273,65.43646409,5.067862461,23.3708,"5,000.00","116,854.00",1.81,FALSE
7/31/2015,121.3,1695,0.1507,42884952,37.5717,-0.5298,67.01657459,5.19023739,23.3708,"5,000.00","116,854.00",1.81,FALSE
7/28/2015,123.38,2116,0.1231,33618096,42.2219,-0.3247,68.16574586,5.279237339,23.3708,"5,000.00","116,854.00",1.81,TRUE
7/27/2015,122.77,1333,0.1315,44455540,40.4043,-0.2229,67.82872928,5.253136392,23.3708,"5,000.00","116,854.00",1.81,FALSE
7/24/2015,124.5,1949,0.2768,42162332,44.054,0.0229,68.78453039,5.327160388,23.3708,"5,000.00","116,854.00",1.81,FALSE
7/23/2015,125.16,3877,0.4046,50999452,45.5103,0.2389,69.14917127,5.355400756,23.3708,"5,000.00","116,854.00",1.81,FALSE
7/22/2015,125.22,5918,0.5839,115450608,45.6377,0.4985,69.18232044,5.357968063,23.3708,"5,000.00","116,854.00",1.81,FALSE
7/21/2015,130.75,2131,0.3681,76756424,60.0097,0.8676,72.23756906,5.594588119,23.3708,"5,000.00","116,854.00",1.81,FALSE
7/20/2015,132.07,1223,0.4048,58900204,64.5128,0.8256,72.96685083,5.651068855,23.3708,"5,000.00","116,854.00",1.81,TRUE
7/16/2015,128.51,2312,0.2172,36222448,56.5248,0.3574,71,5.49874202,23.3708,"5,000.00","116,854.00",1.81,TRUE
7/15/2015,126.82,1865,0.1106,33649200,52.0017,0.1253,70.06629834,5.426429562,23.3708,"5,000.00","116,854.00",1.81,TRUE
7/14/2015,125.61,2195,0.2689,31768140,48.4351,-0.0692,69.39779006,5.374655553,23.3708,"5,000.00","116,854.00",1.81,FALSE
7/13/2015,125.66,1498,0.075,41440536,48.5736,-0.2358,69.42541436,5.376794975,23.3708,"5,000.00","116,854.00",1.81,TRUE
7/10/2015,123.28,2189,0.1758,61354472,41.1336,-0.4727,68.11049724,5.274958495,23.3708,"5,000.00","116,854.00",1.81,TRUE
7/9/2015,120.07,2700,0.1764,78595040,28.1078,-0.5553,66.33701657,5.137607613,23.3708,"5,000.00","116,854.00",1.81,FALSE
7/8/2015,122.57,1925,0.1645,60761616,33.4627,-0.3019,67.71823204,5.244578705,23.3708,"5,000.00","116,854.00",1.81,FALSE
7/7/2015,125.69,1699,0.1044,46946812,42.9436,-0.1171,69.44198895,5.378078628,23.3708,"5,000.00","116,854.00",1.81,FALSE
7/6/2015,126,955,0.0592,28060432,44.0963,-0.1214,69.61325967,5.391343043,23.3708,"5,000.00","116,854.00",1.81,FALSE
7/2/2015,126.44,2332,0.0956,27210952,45.7135,-0.1414,69.85635359,5.410169956,23.3708,"5,000.00","116,854.00",1.81,FALSE
7/1/2015,126.6,3256,0.1525,30238812,46.2867,-0.1985,69.94475138,5.417016106,23.3708,"5,000.00","116,854.00",1.81,TRUE
6/30/2015,125.425,2086,0.2193,44370680,41.2645,-0.2818,69.29558011,5.366739692,23.3708,"5,000.00","116,854.00",1.81,TRUE
6/29/2015,124.53,1301,0.1486,49161428,37.1052,-0.2651,68.80110497,5.328444041,23.3708,"5,000.00","116,854.00",1.81,FALSE
6/26/2015,126.75,2697,0.0503,44066840,44.3368,-0.1194,58.68055556,5.376391037,23.57529412,"5,100.00","120,234.00",2.16,FALSE
6/25/2015,127.5,2273,0.0653,31938100,47.2241,-0.0984,59.02777778,5.408204002,23.57529412,"5,100.00","120,234.00",2.16,FALSE
6/24/2015,128.11,2469,0.0449,55280856,49.6668,-0.1289,59.31018519,5.434078547,23.57529412,"5,100.00","120,234.00",2.16,TRUE
6/23/2015,127.03,2344,0.0655,30268864,44.9887,-0.225,58.81018519,5.388267878,23.57529412,"5,100.00","120,234.00",2.16,FALSE
6/22/2015,127.61,1601,0.0676,34039344,47.1752,-0.2463,59.0787037,5.412869904,23.57529412,"5,100.00","120,234.00",2.16,TRUE
6/19/2015,126.6,1743,0.0875,54716888,42.6697,-0.3161,58.61111111,5.370028445,23.57529412,"5,100.00","120,234.00",2.16,FALSE
6/18/2015,127.88,1901,0.0794,35407220,47.4303,-0.2965,59.2037037,5.424322571,23.57529412,"5,100.00","120,234.00",2.16,TRUE
6/17/2015,127.3,1752,0.1142,32918072,44.841,-0.3703,58.93518519,5.399720545,23.57529412,"5,100.00","120,234.00",2.16,FALSE
6/16/2015,127.6,1829,0.175,31494132,45.9275,-0.3986,59.07407407,5.412445731,23.57529412,"5,100.00","120,234.00",2.16,TRUE
6/15/2015,126.92,1103,0.1646,43988944,43.0216,-0.443,58.75925926,5.383601976,23.57529412,"5,100.00","120,234.00",2.16,FALSE
6/12/2015,127.17,1918,0.1104,36886248,43.8256,-0.4108,58.875,5.394206298,23.57529412,"5,100.00","120,234.00",2.16,FALSE
6/11/2015,128.59,2474,0.1656,35390888,48.618,-0.3555,59.53240741,5.454438844,23.57529412,"5,100.00","120,234.00",2.16,FALSE
6/10/2015,128.88,3262,0.1043,39087248,49.6476,-0.3887,59.66666667,5.466739857,23.57529412,"5,100.00","120,234.00",2.16,TRUE
6/9/2015,127.42,7410,0.0989,56075420,44.1152,-0.4464,58.99074074,5.404810619,23.57529412,"5,100.00","120,234.00",2.16,FALSE
6/8/2015,127.8,1939,0.1794,52674784,45.3186,-0.3616,59.16666667,5.420929188,23.57529412,"5,100.00","120,234.00",2.16,FALSE
6/5/2015,128.65,2266,0.1201,35626800,48.0406,-0.2457,59.56018519,5.456983881,23.57529412,"5,100.00","120,234.00",2.16,FALSE
6/4/2015,129.36,2650,0.1101,38450120,50.388,-0.1388,59.88888889,5.487100155,23.57529412,"5,100.00","120,234.00",2.16,FALSE
6/3/2015,130.12,2185,0.082,30983542,52.9602,-0.042,60.24074074,5.519337292,23.57529412,"5,100.00","120,234.00",2.16,TRUE
6/2/2015,129.96,2410,0.0657,33667628,52.4861,0.0251,60.16666667,5.512550526,23.57529412,"5,100.00","120,234.00",2.16,FALSE
6/1/2015,130.535,1489,-0.0667,32112796,54.313,0.1326,60.43287037,5.536940466,23.57529412,"5,100.00","120,234.00",2.16,TRUE
5/29/2015,130.28,2689,0.1139,50884452,53.6486,0.2208,60.31481481,5.526124058,23.57529412,"5,100.00","120,234.00",2.16,FALSE
5/28/2015,131.78,3091,0.0933,30733308,58.2778,0.3561,61.00925926,5.589749988,23.57529412,"5,100.00","120,234.00",2.16,FALSE
5/27/2015,132.045,2880,0.0595,45833248,59.1146,0.3771,61.13194444,5.600990568,23.57529412,"5,100.00","120,234.00",2.16,TRUE
5/26/2015,129.62,1653,0.0376,70697560,53.433,0.341,60.00925926,5.498128649,23.57529412,"5,100.00","120,234.00",2.16,FALSE
5/22/2015,132.54,1902,0.1262,45595972,63.2625,0.4922,61.36111111,5.621987125,23.57529412,"5,100.00","120,234.00",2.16,TRUE
5/21/2015,131.39,1904,0.0976,39730364,60.6127,0.3866,60.8287037,5.573207246,23.57529412,"5,100.00","120,234.00",2.16,TRUE
5/20/2015,130.06,2576,0.0991,36454932,57.3057,0.2963,60.21296296,5.516792255,23.57529412,"5,100.00","120,234.00",2.16,FALSE
5/19/2015,130.07,3559,0.1192,44633240,57.3393,0.2576,60.21759259,5.517216428,23.57529412,"5,100.00","120,234.00",2.16,FALSE
5/18/2015,130.19,1529,0.0982,50882920,57.7166,0.1692,60.27314815,5.522306502,23.57529412,"5,100.00","120,234.00",2.16,TRUE
5/15/2015,128.77,1642,0.0964,38208032,54.4218,-0.0013,59.61574074,5.462073956,23.57529412,"5,100.00","120,234.00",2.16,FALSE
5/14/2015,128.95,1490,0.1128,45203456,54.9255,-0.1314,59.69907407,5.469709067,23.57529412,"5,100.00","120,234.00",2.16,TRUE
5/13/2015,126.01,1863,0.1847,34694236,47.5639,-0.3487,58.33796296,5.345002246,23.57529412,"5,100.00","120,234.00",2.16,TRUE
5/12/2015,125.865,2027,0.1808,48160032,47.1687,-0.3701,58.27083333,5.338851739,23.57529412,"5,100.00","120,234.00",2.16,FALSE
5/11/2015,126.32,1484,0.1451,42035756,48.2277,-0.3628,58.48148148,5.358151604,23.57529412,"5,100.00","120,234.00",2.16,FALSE
5/8/2015,127.62,1738,0.1308,55550384,51.2824,-0.3727,59.08333333,5.413294077,23.57529412,"5,100.00","120,234.00",2.16,TRUE
5/7/2015,125.26,2188,0.1525,43940896,45.4591,-0.4968,57.99074074,5.313189281,23.57529412,"5,100.00","120,234.00",2.16,TRUE
5/6/2015,125.01,2251,0.0511,72141008,44.8102,-0.4212,57.875,5.302584959,23.57529412,"5,100.00","120,234.00",2.16,FALSE
5/5/2015,125.8,2035,0.0694,49271416,46.4312,-0.2501,58.24074074,5.336094615,23.57529412,"5,100.00","120,234.00",2.16,FALSE
5/4/2015,128.7,1312,0.1753,50988280,52.9616,-0.0484,59.58333333,5.459104746,23.57529412,"5,100.00","120,234.00",2.16,FALSE
5/1/2015,128.95,2375,0.2158,58512640,53.5647,-0.0303,59.69907407,5.469709067,23.57529412,"5,100.00","120,234.00",2.16,TRUE
4/30/2015,125.15,3417,0.1585,83195424,44.6725,-0.037,57.93981481,5.308523379,23.57529412,"5,100.00","120,234.00",2.16,FALSE
4/29/2015,128.64,3730,0.6611,63386084,53.392,0.3293,59.55555556,5.456559709,23.57529412,"5,100.00","120,234.00",2.16,FALSE
4/28/2015,130.56,5693,0.6356,118923968,59.3054,0.5178,60.44444444,5.538000898,23.57529412,"5,100.00","120,234.00",2.16,FALSE
4/27/2015,132.65,1928,0.212,96954208,66.7816,0.568,61.41203704,5.626653027,23.57529412,"5,100.00","120,234.00",2.16,TRUE
4/24/2015,130.28,3337,0.0501,44525904,61.6973,0.3778,60.31481481,5.526124058,23.57529412,"5,100.00","120,234.00",2.16,TRUE
4/23/2015,129.67,2312,0.0984,45770904,60.243,0.2762,60.03240741,5.500249513,23.57529412,"5,100.00","120,234.00",2.16,TRUE
4/22/2015,128.62,2294,0.0961,37654504,57.6743,0.1467,59.5462963,5.455711363,23.57529412,"5,100.00","120,234.00",2.16,TRUE
4/21/2015,126.91,1946,0.1089,32435056,53.091,0.0292,58.75462963,5.383177803,23.57529412,"5,100.00","120,234.00",2.16,FALSE
4/20/2015,127.6,1258,0.0837,47054312,55.3362,0.0084,59.07407407,5.412445731,23.57529412,"5,100.00","120,234.00",2.16,TRUE
4/17/2015,124.75,2545,0.0894,51957048,46.6894,-0.1005,57.75462963,5.291556465,23.57529412,"5,100.00","120,234.00",2.16,FALSE
4/16/2015,126.17,2545,0.2238,28368988,51.2827,0.0195,58.41203704,5.351789011,23.57529412,"5,100.00","120,234.00",2.16,FALSE
4/15/2015,126.78,3019,0.1276,28970420,53.3774,0.0595,58.69444444,5.377663556,23.57529412,"5,100.00","120,234.00",2.16,TRUE
4/14/2015,126.3,2908,0.2305,25524592,51.9431,0.0512,58.47222222,5.357303259,23.57529412,"5,100.00","120,234.00",2.16,FALSE
4/13/2015,126.85,1644,0.0699,36365124,53.7009,0.0776,58.72685185,5.380632766,23.57529412,"5,100.00","120,234.00",2.16,FALSE
4/10/2015,127.1,3923,0.0541,40187952,54.479,0.0526,58.84259259,5.391237088,23.57529412,"5,100.00","120,234.00",2.16,TRUE
4/9/2015,126.56,3382,0.0434,32483974,53.1164,-0.0216,58.59259259,5.368331753,23.57529412,"5,100.00","120,234.00",2.16,TRUE
4/8/2015,125.6,2562,0.1075,37329244,50.6794,-0.0875,58.14814815,5.327611158,23.57529412,"5,100.00","120,234.00",2.16,FALSE
4/7/2015,126.01,2112,0.1479,35012268,51.7461,-0.0917,58.33796296,5.345002246,23.57529412,"5,100.00","120,234.00",2.16,FALSE
4/6/2015,127.35,1040,0.1302,37193976,55.2772,-0.1373,58.95833333,5.401841409,23.57529412,"5,100.00","120,234.00",2.16,TRUE
4/2/2015,125.32,2113,0.1352,32220132,50.5283,-0.3399,58.01851852,5.315734318,23.57529412,"5,100.00","120,234.00",2.16,TRUE
4/1/2015,124.25,2580,0.1018,40621436,47.8162,-0.4334,57.52314815,5.270347822,23.57529412,"5,100.00","120,234.00",2.16,FALSE
3/31/2015,124.43,2635,0.0762,42090552,48.2292,-0.4442,57.60648148,5.277982933,23.57529412,"5,100.00","120,234.00",2.16,FALSE
3/30/2015,126.37,1407,0.0631,47099672,52.7928,-0.4508,58.50462963,5.360272469,23.57529412,"5,100.00","120,234.00",2.16,TRUE
3/27/2015,123.25,2701,0.1089,39546152,45.0244,-0.6311,57.06018519,5.227930535,23.57529412,"5,100.00","120,234.00",2.16,FALSE
3/26/2015,124.24,2132,0.1358,47572868,47.3187,-0.5598,57.51851852,5.269923649,23.57529412,"5,100.00","120,234.00",2.16,TRUE
3/25/2015,123.38,1985,0.1606,51655176,45.0605,-0.5139,57.12037037,5.233444783,23.57529412,"5,100.00","120,234.00",2.16,FALSE
3/24/2015,126.69,2087,0.2488,32842304,53.2125,-0.326,58.65277778,5.373846,23.57529412,"5,100.00","120,234.00",2.16,FALSE
3/23/2015,127.21,1412,0.0968,37709672,54.655,-0.3536,58.89351852,5.395902989,23.57529412,"5,100.00","120,234.00",2.16,TRUE
3/20/2015,125.9,2281,0.1796,68695136,51.5849,-0.44,58.28703704,5.340336344,23.57529412,"5,100.00","120,234.00",2.16,FALSE
3/19/2015,127.495,2413,0.2341,45809488,55.8608,-0.4278,59.02546296,5.407991916,23.57529412,"5,100.00","120,234.00",2.16,FALSE
3/18/2015,128.47,2835,0.1613,65270944,58.6188,-0.5568,59.47685185,5.44934877,23.57529412,"5,100.00","120,234.00",2.16,TRUE
3/17/2015,127.04,2729,0.1019,51023104,55.6357,-0.8386,58.81481481,5.388692051,23.57529412,"5,100.00","120,234.00",2.16,TRUE
3/16/2015,124.95,1601,0.0327,35874300,50.8246,-1.0979,57.84722222,5.300039922,23.57529412,"5,100.00","120,234.00",2.16,TRUE
3/13/2015,123.59,3167,0.0801,51827284,47.3764,-1.2355,57.21759259,5.242352413,23.57529412,"5,100.00","120,234.00",2.16,FALSE
3/12/2015,124.45,4711,0.0929,48362720,49.4109,-1.2455,57.61574074,5.278831279,23.57529412,"5,100.00","120,234.00",2.16,TRUE
3/11/2015,122.24,5426,0.0814,68938976,43.6352,-1.2818,56.59259259,5.185089076,23.57529412,"5,100.00","120,234.00",2.16,FALSE
3/10/2015,124.51,11867,0.134,68856584,48.9673,-1.049,57.64351852,5.281376316,23.57529412,"5,100.00","120,234.00",2.16,FALSE
3/9/2015,127.14,2644,0.0272,88528488,56.3791,-0.867,58.86111111,5.392933779,23.57529412,"5,100.00","120,234.00",2.16,TRUE
3/6/2015,126.6,3115,-0.4467,72842064,55.0829,-0.8218,58.61111111,5.370028445,23.57529412,"5,100.00","120,234.00",2.16,TRUE
3/5/2015,126.41,3155,0.4805,56517144,54.6425,-0.6792,58.52314815,5.36196916,23.57529412,"5,100.00","120,234.00",2.16,FALSE
3/4/2015,128.54,3018,0.2004,31666340,60.853,-0.4314,59.50925926,5.45231798,23.57529412,"5,100.00","120,234.00",2.16,FALSE
3/3/2015,129.36,3054,0.5088,37816284,63.4301,-0.2755,59.88888889,5.487100155,23.57529412,"5,100.00","120,234.00",2.16,TRUE
3/2/2015,129.09,2761,0,48096664,62.9504,-0.1473,59.76388889,5.475647487,23.57529412,"5,100.00","120,234.00",2.16,TRUE
2/27/2015,128.46,3076,0.22,62014848,61.8665,0.0359,49.48382126,5.393277296,23.81854167,"4,800.00","114,329.00",2.6,FALSE
2/26/2015,130.415,2858,0.1055,91287528,67.5618,0.3278,50.23690293,5.475356209,23.81854167,"4,800.00","114,329.00",2.6,TRUE
2/25/2015,128.79,3009,0.1878,74711744,65.0807,0.5054,49.61093991,5.407132049,23.81854167,"4,800.00","114,329.00",2.6,FALSE
2/24/2015,132.17,2884,0.2982,69228128,76.3617,0.8518,50.91294299,5.549038302,23.81854167,"4,800.00","114,329.00",2.6,FALSE
2/23/2015,133,1737,0.0249,70974112,79.5041,0.9305,51.23266564,5.583885104,23.81854167,"4,800.00","114,329.00",2.6,TRUE
2/20/2015,129.495,2046,0.1387,48948420,75.5604,0.8383,49.88251156,5.436730838,23.81854167,"4,800.00","114,329.00",2.6,TRUE
2/19/2015,128.45,2584,0.1824,37362380,74.1853,0.9261,49.47996918,5.392857455,23.81854167,"4,800.00","114,329.00",2.6,FALSE
2/18/2015,128.715,3093,0.1096,44891736,75.1814,1.0461,49.58204931,5.403983241,23.81854167,"4,800.00","114,329.00",2.6,TRUE
2/17/2015,127.83,2262,0.0722,63152404,74.103,1.0775,49.24114022,5.366827314,23.81854167,"4,800.00","114,329.00",2.6,TRUE
2/13/2015,127.08,3220,0.1426,54272220,73.1862,1.0858,48.95223421,5.33533924,23.81854167,"4,800.00","114,329.00",2.6,TRUE
2/12/2015,126.46,3351,0.2217,74474464,72.4372,1.0468,48.71340524,5.309309099,23.81854167,"4,800.00","114,329.00",2.6,TRUE
2/11/2015,124.88,3288,0.3536,73561800,70.4863,0.9262,48.10477658,5.242974224,23.81854167,"4,800.00","114,329.00",2.6,TRUE
2/10/2015,122.02,2111,0.1511,62008504,66.5009,0.7871,47.00308166,5.122899702,23.81854167,"4,800.00","114,329.00",2.6,TRUE
2/9/2015,119.72,1275,0.0546,38889796,62.7441,0.7637,46.11710324,5.026336275,23.81854167,"4,800.00","114,329.00",2.6,TRUE
2/6/2015,118.93,2054,0.1909,43706568,61.3621,0.873,45.81278891,4.993168837,23.81854167,"4,800.00","114,329.00",2.6,FALSE
2/5/2015,119.94,2374,0.137,42246244,64.1889,1.0335,46.201849,5.035572777,23.81854167,"4,800.00","114,329.00",2.6,TRUE
2/4/2015,119.56,2107,0.1693,70149744,63.6031,1.0826,46.05546995,5.019618819,23.81854167,"4,800.00","114,329.00",2.6,TRUE
2/3/2015,118.65,2659,0.1578,51915748,62.2292,1.0947,45.70493066,4.98141329,23.81854167,"4,800.00","114,329.00",2.6,TRUE
2/2/2015,118.63,1361,0.0863,62739100,62.2001,1.105,45.6972265,4.980573608,23.81854167,"4,800.00","114,329.00",2.6,TRUE
1/30/2015,117.16,2539,0.5005,83745464,60.1008,1.0248,45.13097072,4.918856983,23.81854167,"4,800.00","114,329.00",2.6,FALSE
1/29/2015,118.9,4143,0.7541,84436432,64.008,0.9586,45.80123267,4.991909314,23.81854167,"4,800.00","114,329.00",2.6,TRUE
1/28/2015,115.31,6198,0.498,146477056,58.8873,0.5971,44.4183359,4.841186401,23.81854167,"4,800.00","114,329.00",2.6,TRUE
1/27/2015,109.14,2159,0.337,95568752,46.8103,0.3409,42.04160247,4.582144513,23.81854167,"4,800.00","114,329.00",2.6,FALSE
1/26/2015,113.1,1504,0.3999,55614980,56.7445,0.5391,43.56702619,4.748401543,23.81854167,"4,800.00","114,329.00",2.6,TRUE
1/23/2015,112.98,2224,0.2468,46464828,56.4847,0.4153,43.52080123,4.743363451,23.81854167,"4,800.00","114,329.00",2.6,TRUE
1/22/2015,112.4,2474,0.3658,53796408,55.2789,0.2057,43.29738059,4.719012674,23.81854167,"4,800.00","114,329.00",2.6,TRUE
1/21/2015,109.55,1900,0.1647,48575896,48.8063,-0.075,42.19953775,4.599357993,23.81854167,"4,800.00","114,329.00",2.6,TRUE
1/20/2015,108.72,1437,0.0851,49899908,46.721,-0.2139,41.8798151,4.564511191,23.81854167,"4,800.00","114,329.00",2.6,TRUE
1/16/2015,105.99,2248,0.119,78513344,39.1509,-0.3206,40.82819723,4.449894602,23.81854167,"4,800.00","114,329.00",2.6,FALSE
1/15/2015,106.82,2445,0.1497,60013996,40.787,-0.1746,41.14791988,4.484741404,23.81854167,"4,800.00","114,329.00",2.6,FALSE
1/14/2015,109.8,2602,0.2851,48956588,47.3892,-0.0011,42.29583975,4.609854018,23.81854167,"4,800.00","114,329.00",2.6,FALSE
1/13/2015,110.22,2002,0.1217,67091928,48.4148,-0.0178,42.45762712,4.627487339,23.81854167,"4,800.00","114,329.00",2.6,TRUE
1/12/2015,109.25,1119,0.0472,49650792,45.904,-0.0761,42.08397535,4.586762764,23.81854167,"4,800.00","114,329.00",2.6,FALSE
1/9/2015,112.01,2521,0.2387,53699528,52.6786,-0.0543,43.14714946,4.702638876,23.81854167,"4,800.00","114,329.00",2.6,TRUE
1/8/2015,111.89,2099,0.0932,59364548,52.3949,-0.2864,43.1009245,4.697600784,23.81854167,"4,800.00","114,329.00",2.6,TRUE
1/7/2015,107.75,2298,0.1275,40105936,41.0813,-0.6115,41.50616333,4.523786616,23.81854167,"4,800.00","114,329.00",2.6,TRUE
