Date,Last Price,Volume,RSI,MACD,News Sentiment - Daily Average,News Publication Count,P/E,P/B,Correction
12/12/2016,113.3,26374376,58.0839,0.4695,0.0963,1461,68.4178744,7.223491795,1
12/9/2016,113.95,34402628,61.1207,0.4149,0.1151,1908,68.81038647,7.264932834,0
12/8/2016,112.12,27068316,54.9652,0.2332,0.12,2858,67.70531401,7.148260372,1
12/7/2016,111.03,29998720,50.6432,0.1178,-0.1372,3937,67.04710145,7.078766938,1
12/6/2016,109.95,26195462,45.8631,0.0434,0.1608,1975,66.39492754,7.009911058,1
12/5/2016,109.11,34324540,41.7917,0.0401,0.2841,1495,65.88768116,6.956356485,1
12/2/2016,109.9,26527996,44.7294,0.1261,0.3139,2138,66.3647343,7.006723286,0
12/1/2016,109.49,37086864,42.7914,0.1816,0.0947,2028,66.11714976,6.980583554,1
11/30/2016,110.52,36162256,46.6033,0.3066,0.2493,1991,66.73913043,7.046251661,0
11/29/2016,111.46,28528750,50.4087,0.3858,0.2579,2254,67.30676329,7.106181779,0
11/28/2016,111.57,27193984,50.86,0.3958,0.1019,1222,67.37318841,7.113194877,0
11/25/2016,111.79,11475922,51.7199,0.3804,0.0966,1654,67.50603865,7.127221075,0
11/23/2016,111.23,27426394,49.7103,0.3159,0.105,2004,67.1678744,7.091518027,1
11/22/2016,111.8,25965534,51.746,0.2594,0.1378,2337,67.51207729,7.12785863,0
11/21/2016,111.73,29264572,51.5196,0.1065,0.18,1812,67.46980676,7.123395749,1
11/18/2016,110.06,28428916,45.8959,-0.1214,0.068,2302,66.46135266,7.016924157,1
11/17/2016,109.95,27632004,45.5093,-0.2866,0.1067,2134,66.39492754,7.009911058,1
11/16/2016,109.99,58840520,45.6194,-0.4971,0.0637,2687,66.41908213,7.012461276,0
11/15/2016,107.11,32264510,35.1296,-0.7788,0.0581,2670,64.67995169,6.828845598,1
11/14/2016,105.71,51175504,28.9425,-0.8549,0.0494,1162,63.83454106,6.739587976,1
11/11/2016,108.43,34143896,34.9575,-0.7502,0.0785,2080,65.47705314,6.913002784,0
11/10/2016,107.79,57134540,31.8636,-0.7882,0.0808,1815,65.09057971,6.8721993,1
11/9/2016,110.88,59176360,40.5006,-0.7115,0.098,1565,66.95652174,7.069203621,0
11/8/2016,111.06,24254180,41.1032,-0.8409,0.1194,1719,67.06521739,7.080679601,0
11/7/2016,110.41,32560000,38.0102,-0.9945,0.1688,1369,66.67270531,7.039238563,1
11/4/2016,108.84,30836996,29.7338,-1.0924,0.151,1909,65.72463768,6.939142516,1
11/3/2016,109.83,26932602,32.2554,-1.0031,0.0613,1934,66.32246377,7.002260405,0
11/2/2016,111.59,28331708,37.5061,-0.8875,0.1732,2156,67.3852657,7.114469986,0
11/1/2016,111.49,43825812,36.9647,-0.8215,0.0935,2283,67.32487923,7.108094442,1
10/31/2016,113.54,26419398,44.2641,-0.654,0.1528,1384,68.56280193,7.238793102,0
10/28/2016,113.72,37861664,44.9884,-0.5604,0.1739,4916,68.67149758,7.250269082,0
10/27/2016,114.48,34562044,48.0726,-0.4046,0.3201,4470,69.13043478,7.298723219,0
10/26/2016,115.59,66134220,53.0002,-0.2237,0.5931,5818,69.80072464,7.369491762,0
10/25/2016,118.25,48128968,68.6615,-0.055,0.181,2924,71.40700483,7.539081243,0
10/24/2016,117.65,23538672,66.594,-0.0783,0.2417,1676,71.04468599,7.500827976,1
10/21/2016,116.6,23192664,62.5824,-0.0746,0.1144,2207,70.41062802,7.43388476,1
10/20/2016,117.06,24125800,65.7966,0.0177,0.108,2373,70.6884058,7.463212265,0
10/19/2016,117.12,20034594,66.2085,0.0895,-0.0332,2693,70.72463768,7.467037591,0
10/18/2016,117.47,24553478,68.5321,0.1634,0.0897,2187,70.93599034,7.489351997,0
10/17/2016,117.55,23624896,69.0465,0.2052,0.0384,1225,70.98429952,7.494452432,0
10/14/2016,117.63,35652192,69.531,0.2205,0.21,2341,71.0326087,7.499552868,0
10/13/2016,116.98,35192408,67.8276,0.1929,0.1917,2697,70.64009662,7.458111829,1
10/12/2016,117.34,37586788,69.8354,0.1743,0.1998,3788,70.85748792,7.481063789,0
10/11/2016,116.3,64041044,67.2335,0.0695,0.137,2746,70.2294686,7.414758127,1
10/10/2016,116.05,36235956,66.5902,-0.021,-0.0544,1248,70.07850242,7.398819266,1
10/7/2016,114.06,24358444,60.9191,-0.1611,0.1649,2099,68.87681159,7.271945933,1
10/6/2016,113.89,28779312,60.3857,-0.1916,0.1543,2788,68.77415459,7.261107507,1
10/5/2016,113.05,21453088,57.7392,-0.2306,0.1325,3601,68.26690821,7.207552934,1
10/4/2016,113,29736836,57.5826,-0.2124,0.1354,2119,68.23671498,7.204365162,1
10/3/2016,112.52,21701760,56.1333,-0.1857,-0.0895,1102,67.9468599,7.173762549,1
9/30/2016,113.05,36379104,58.1711,-0.1048,0.2076,2532,68.26690821,7.207552934,0
9/29/2016,112.18,35886992,55.7209,-0.0475,0.421,3009,67.74154589,7.152085698,1
9/28/2016,113.95,29641084,62.6543,0.1095,0.0748,1986,68.81038647,7.264932834,0
9/27/2016,113.09,24607412,60.433,0.1433,0.151,1957,68.2910628,7.210103152,1
9/26/2016,112.88,29869442,59.8921,0.246,0.0633,1535,68.16425121,7.196714509,1
9/23/2016,112.71,52481152,59.4757,0.3843,0.1371,2433,81.32034632,6.794717,1
9/22/2016,114.62,31073984,66.7011,0.5648,0.0983,3347,82.6984127,6.90986126,0
9/21/2016,113.55,36003184,64.4548,0.5871,0.0807,2915,81.92640693,6.84535636,1
9/20/2016,113.57,34514268,64.5303,0.6606,0.182,2839,81.94083694,6.84656206,0
9/19/2016,113.58,47023048,64.5655,0.7006,0.113,2203,81.94805195,6.847164909,0
9/16/2016,114.92,79886912,69.2582,0.6876,0.3034,5442,82.91486291,6.927946745,0
9/15/2016,115.57,90613176,71.6023,0.4579,0.1817,4306,83.38383838,6.967131965,0
9/14/2016,111.77,112340320,65.2102,-0.0254,0.0679,4756,80.64213564,6.738049145,1
9/13/2016,107.95,62176192,55.956,-0.4182,0.0559,2916,77.88600289,6.507760626,1
9/12/2016,105.44,45292768,47.4229,-0.6316,0.095,2001,76.07503608,6.356445395,1
9/9/2016,103.13,46556984,36.9906,-0.6761,0.1271,6113,74.40836941,6.217187155,1
9/8/2016,105.52,53002024,45.7028,-0.47,0.1188,14011,76.13275613,6.361268192,0
9/7/2016,108.36,42364328,61.7506,-0.3622,0.1292,4320,78.18181818,6.532477457,0
9/6/2016,107.7,26880392,58.6147,-0.4678,0.1577,2218,77.70562771,6.492689388,1
9/2/2016,107.73,26802450,58.8183,-0.5502,0.0696,3407,77.72727273,6.494497937,0
9/1/2016,106.73,26701524,53.8591,-0.6604,0.0664,3677,77.00577201,6.434212984,1
8/31/2016,106.1,29662406,50.3622,-0.703,-0.1633,5152,76.55122655,6.396233464,1
8/30/2016,106,24863944,49.8015,-0.6742,-0.1394,5332,76.47907648,6.390204969,1
8/29/2016,106.82,24970300,54.4882,-0.5905,0.1112,1210,77.07070707,6.43963863,0
8/26/2016,106.94,27766292,55.1941,-0.5222,0.093,2941,77.15728716,6.446872824,0
8/25/2016,107.57,25086248,58.9146,-0.4151,0.0903,1958,77.61183261,6.484852344,0
8/24/2016,108.03,23675080,61.7361,-0.3089,0.1251,1901,77.94372294,6.512583422,0
8/23/2016,108.85,21257668,67.0516,-0.1973,0.1389,2055,78.53535354,6.562017084,0
8/22/2016,108.51,25820230,65.9219,-0.1241,0.1205,1237,78.29004329,6.5415202,1
8/19/2016,109.36,25368072,71.6226,-0.0009,0.1435,1838,78.9033189,6.592762409,0
8/18/2016,109.08,21984704,70.8516,0.0702,0.1161,1952,78.7012987,6.575882623,1
8/17/2016,109.22,25355976,71.7568,0.1671,0.1548,2513,78.8023088,6.584322516,0
8/16/2016,109.38,33794448,72.743,0.2548,0.2089,2793,78.91774892,6.593968108,0
8/15/2016,109.48,25868208,73.3279,0.3188,0.1101,1093,78.98989899,6.599996604,0
8/12/2016,108.18,18660434,70.4607,0.3469,0.0382,2106,78.05194805,6.521626165,1
8/11/2016,107.93,27484506,69.8826,0.4589,0.1027,1786,77.87157287,6.506554927,1
8/10/2016,108,24008504,70.24,0.5898,0.0874,1910,77.92207792,6.510774874,0
8/9/2016,108.81,26315204,74.3247,0.7091,0.2381,2174,78.50649351,6.559605685,0
8/8/2016,108.37,28037220,73.5488,0.7265,0.1817,1190,78.18903319,6.533080306,1
8/5/2016,107.48,40553400,71.9571,0.71,0.067,2217,77.54689755,6.479426699,1
8/4/2016,105.87,27408650,68.8037,0.689,0.1688,1814,76.38528139,6.382367925,1
8/3/2016,105.79,30202640,68.641,0.7386,0.1497,2131,76.32756133,6.377545129,1
8/2/2016,104.48,33816556,65.94,0.7434,0.0862,2344,75.38239538,6.298571841,1
8/1/2016,106.05,38167872,72.9307,0.8042,0.1134,1104,76.51515152,6.393219216,0
7/29/2016,104.21,27733688,69.4003,0.6588,0.1456,2575,75.18759019,6.282294904,1
7/28/2016,104.34,39869840,69.9992,0.5465,0.6653,4259,75.28138528,6.290131948,0
7/27/2016,102.95,92344816,67.1877,0.2986,0.7197,5131,74.27849928,6.206335864,1
7/26/2016,96.67,56239824,45.9295,0.0115,0.1543,2346,69.74747475,5.827746362,1
7/25/2016,97.34,40382920,49.0796,0.1849,0.2163,1377,70.23088023,5.86813728,0
7/22/2016,98.66,28313668,56.1212,0.3711,0.1499,2124,71.18326118,5.947713417,0
7/21/2016,99.43,32702028,60.8502,0.4964,0.2681,1975,71.73881674,5.994132831,0
7/20/2016,99.96,26275968,64.3139,0.5715,0.2078,1639,72.12121212,6.026083856,0
7/19/2016,99.87,23779924,63.9907,0.5866,0.1216,1772,72.05627706,6.02065821,1
7/18/2016,99.83,36493868,63.8556,0.5698,0.0607,1136,72.02741703,6.018246812,1
7/15/2016,98.78,30136990,60.2175,0.5005,0.173,1654,71.26984127,5.954947612,1
7/14/2016,98.79,38918996,60.2711,0.4581,0.1574,1833,71.27705628,5.955550461,0
7/13/2016,96.87,25892172,52.7689,0.3563,-0.0962,1664,69.89177489,5.839803352,1
7/12/2016,97.42,24167464,55.5596,0.3662,0.2023,1869,70.28860029,5.872960076,0
7/11/2016,96.98,23794944,53.7423,0.3034,0.1748,995,69.97113997,5.846434697,1
7/8/2016,96.68,28912104,52.5128,0.2319,0.1045,1734,69.75468975,5.828349211,1
7/7/2016,95.94,25131316,49.4345,0.1395,-0.0889,1844,69.22077922,5.783738346,1
7/6/2016,95.53,30949090,47.6899,0.0669,0.0941,2088,68.92496392,5.759021516,1
7/5/2016,94.99,27705210,45.3855,-0.0009,0.1624,1084,68.53535354,5.726467641,1
7/1/2016,95.89,26026540,48.7062,-0.0421,0.0956,2111,69.18470418,5.780724099,0
6/30/2016,95.6,35836356,47.5581,-0.1838,0.0514,1654,68.97546898,5.763241462,1
6/29/2016,94.4,36531008,42.6238,-0.3532,0.1417,1782,68.10966811,5.690899519,1
6/28/2016,93.59,40444912,39.028,-0.4605,0.0466,1359,67.52525253,5.642068708,1
6/27/2016,92.04,46622188,31.3873,-0.5008,0.0439,857,66.40692641,5.548627031,1
6/24/2016,93.4,75311360,34.9563,-0.3572,0.0445,1603,46.74674675,5.233139703,0
6/23/2016,96.1,32240188,44.2274,-0.2303,0.0915,1686,48.0980981,5.384418902,0
6/22/2016,95.55,29219122,41.2817,-0.2784,0.079,2244,47.82282282,5.353602769,1
6/21/2016,95.91,35546360,42.6508,-0.2714,0.1092,2264,48.003003,5.373773328,0
6/20/2016,95.1,34411900,38.381,-0.2711,0.0675,1408,47.5975976,5.328389569,1
6/17/2016,95.33,61008220,39.1496,-0.1631,0.0589,1879,47.71271271,5.341276315,0
6/16/2016,97.55,31326816,47.7125,0.0008,0.0894,2226,48.82382382,5.465661435,0
6/15/2016,97.14,29445228,45.6747,0.0367,0.0579,2798,48.61861862,5.442689408,1
6/14/2016,97.46,31931944,47.0023,0.1335,0.0444,5831,48.77877878,5.460618795,0
6/13/2016,97.34,38020496,46.4604,0.245,0.0522,1664,48.71871872,5.453895275,1
6/10/2016,98.83,31712936,52.6692,0.4159,0.1086,1854,49.46446446,5.537378981,0
6/9/2016,99.65,26601354,56.5298,0.5044,0.0998,2135,49.87487487,5.583323034,0
6/8/2016,98.94,20848132,53.8076,0.5235,0.0651,1903,49.51951952,5.543542207,1
6/7/2016,99.03,22409450,54.2071,0.5881,0.1709,1571,49.56456456,5.548584847,0
6/6/2016,98.63,23292504,52.7594,0.6403,0.0663,902,49.36436436,5.526173114,1
6/3/2016,97.92,28504888,50.1624,0.7204,0.0738,2447,49.00900901,5.486392288,1
6/2/2016,97.72,40191600,49.4354,0.8721,0.107,2387,48.90890891,5.475186421,1
6/1/2016,98.46,29173284,52.044,1.076,0.1138,1873,49.27927928,5.516648128,0
5/31/2016,99.86,42307212,57.3615,1.2539,0.0663,1383,49.97997998,5.595089194,0
5/27/2016,100.35,36341240,59.3316,1.3118,0.1252,2018,50.22522523,5.622543567,0
5/26/2016,100.41,56331160,59.5643,1.2709,0.0883,2281,50.25525526,5.625905327,0
5/25/2016,99.62,38642108,57.5284,1.1241,0.0788,2531,49.85985986,5.581642154,1
5/24/2016,97.9,35140176,52.7154,0.9119,0.2386,2571,48.998999,5.485271701,1
5/23/2016,96.43,38018644,48.0427,0.7119,0.2703,1353,48.26326326,5.402908582,1
5/20/2016,95.22,32025968,43.7977,0.5259,0.1261,2153,47.65765766,5.335113089,1
5/19/2016,94.2,30442100,39.9577,0.354,0.1275,2836,47.14714715,5.277963169,1
5/18/2016,94.56,42062392,40.8729,0.2015,0.4105,2770,47.32732733,5.298133729,0
5/17/2016,93.49,46916940,36.883,-0.0466,0.3366,4009,46.79179179,5.238182343,1
5/16/2016,93.88,61259756,37.745,-0.2801,0.3455,1533,46.98698699,5.260033782,0
5/13/2016,90.52,44392764,23.4273,-0.6195,0.3131,3829,45.30530531,5.071775223,1
5/12/2016,90.34,76314688,22.5411,-0.7188,0.0917,1989,45.21521522,5.061689944,1
5/11/2016,92.51,28719108,25.896,-0.7527,0.1043,1938,46.3013013,5.183273596,0
5/10/2016,93.42,33686836,27.4892,-0.9213,0.1567,2276,46.75675676,5.234260289,0
5/9/2016,92.79,32936436,24.5033,-1.1652,0.0919,1551,46.44144144,5.198961809,1
5/6/2016,92.72,43699888,24.1812,-1.3553,0.1222,2552,46.40640641,5.195039756,1
5/5/2016,93.24,35890500,24.9145,-1.5051,0.185,2323,46.66666667,5.224175009,0
5/4/2016,94.19,41025476,26.2657,-1.6429,0.1361,2755,47.14214214,5.277402876,0
5/3/2016,95.18,56831276,27.7204,-1.7993,-0.1484,2103,47.63763764,5.332871915,0
5/2/2016,93.64,48160104,21.4351,-1.9824,0.0997,948,46.86686687,5.246586742,1
4/29/2016,93.74,68531480,21.548,-1.9418,-0.1157,3273,46.91691692,5.252189676,0
4/28/2016,94.83,82242688,22.7624,-1.7218,0.2756,4830,47.46246246,5.313261649,0
4/27/2016,97.82,114602144,26.5776,-1.3418,0.5352,6402,48.95895896,5.480789354,0
4/26/2016,104.35,56016164,40.2635,-0.9381,0.3129,2600,52.22722723,5.846660899,0
4/25/2016,105.08,28031588,42.5372,-0.8955,0.2301,1524,52.59259259,5.887562312,0
4/22/2016,105.68,33683120,44.4532,-0.8457,0.1042,2773,52.89289289,5.921179912,0
4/21/2016,105.97,31552524,45.3704,-0.7784,0.1207,2035,53.03803804,5.937428418,0
4/20/2016,107.13,30611030,49.1358,-0.6605,0.1298,2922,53.61861862,6.002422445,0
4/19/2016,106.91,32384880,48.3814,-0.5629,0.0785,2991,53.50850851,5.990095991,1
4/18/2016,107.48,60821460,50.1718,-0.3679,0.1261,1670,53.79379379,6.022032711,0
4/15/2016,109.85,46938968,58.535,-0.1162,0.1645,2759,54.97997998,6.15482223,0
4/14/2016,112.1,25473924,68.6184,0.0201,0.2286,1918,56.10610611,6.28088823,0
4/13/2016,112.04,33257316,68.4839,-0.0271,0.2755,2155,56.07607608,6.27752647,1
4/12/2016,110.44,27232324,64.7442,-0.1281,0.1745,1798,55.27527528,6.187879537,1
4/11/2016,109.02,29407518,60.9228,-0.1494,0.1636,1320,54.56456456,6.108317884,1
4/8/2016,108.66,23581740,59.8996,-0.0609,-0.1616,2196,54.38438438,6.088147324,1
4/7/2016,108.54,31801870,59.5719,0.087,0.1207,2289,54.32432432,6.081423804,1
4/6/2016,110.96,26404076,70.3337,0.2927,0.1647,2726,55.53553554,6.21701479,0
4/5/2016,109.81,26578652,67.764,0.3151,0.1906,2278,54.95995996,6.152581057,1
4/4/2016,111.12,37356204,74.5991,0.4077,0.1578,1350,55.61561562,6.225979483,0
4/1/2016,109.99,25873950,72.3665,0.3553,0.0805,3350,55.05005005,6.162666337,1
3/31/2016,108.99,25888448,70.2153,0.3258,0.1149,3428,54.54954955,6.106637004,1
3/30/2016,109.56,45601148,73.2328,0.3234,0.101,3698,54.83483483,6.138573724,0
3/29/2016,107.68,31190084,69.1759,0.2057,-0.2774,4379,53.89389389,6.033238578,1
3/28/2016,105.19,19411372,62.1138,0.1646,0.1231,1138,52.64764765,5.893725539,1
3/24/2016,105.67,26132956,64.77,0.3118,0.0828,2847,32.8269649,5.853753116,0
3/23/2016,106.13,25703496,67.3324,0.4456,0.1342,4053,32.96986642,5.879235528,0
3/22/2016,106.72,32444376,70.6618,0.5499,0.1501,10284,33.15315315,5.91191949,0
3/21/2016,105.91,35502680,68.688,0.5868,0.3762,2225,32.90152221,5.867048287,1
3/18/2016,105.92,44205172,68.741,0.6574,0.0875,2389,32.90462877,5.867602253,0
3/17/2016,105.8,34420704,68.4698,0.6949,0.1607,2329,32.86735011,5.860954667,1
3/16/2016,105.97,38303492,69.2602,0.6918,0.11,2663,32.92016154,5.87037208,0
3/15/2016,104.58,40067736,66.3072,0.5972,0.1205,1963,32.48835042,5.79337088,1
3/14/2016,102.52,25076062,61.1745,0.526,0.1113,1236,31.84840012,5.679253993,1
3/11/2016,102.26,27408236,60.4688,0.5684,0.1526,3169,31.7676297,5.664850891,1
3/10/2016,101.17,33513576,57.4583,0.6072,0.1132,1856,31.42901522,5.604468655,1
3/9/2016,101.12,27201684,57.3198,0.7236,0.0541,2053,31.41348245,5.601698827,1
3/8/2016,101.03,31561888,57.0864,0.8502,-0.2433,2643,31.38552345,5.596713138,1
3/7/2016,101.87,35915808,59.9269,0.9895,0.0494,1279,31.64647406,5.643246238,0
3/4/2016,103.01,46055100,63.9361,1.0454,0.064,3021,32.00062131,5.706398301,0
3/3/2016,101.5,36955744,60.7025,0.937,0.0503,2440,31.53153153,5.622749515,1
3/2/2016,100.75,33169560,59.0073,0.849,-0.0545,3237,31.29853992,5.581202105,1
3/1/2016,100.53,50407148,58.5199,0.727,-0.1746,3388,31.23019571,5.569014865,1
2/29/2016,96.69,35216276,48.6187,0.5099,0.0767,1506,30.03727866,5.356292124,1
2/26/2016,96.91,28991132,49.2441,0.5306,-0.1726,4277,30.10562286,5.368479365,0
2/25/2016,96.76,27582660,48.8273,0.5175,-0.046,3775,30.05902454,5.360169883,1
2/24/2016,96.1,36255744,47.0512,0.491,-0.0514,3381,29.85399192,5.323608162,1
2/23/2016,94.69,31942632,43.136,0.4993,-0.0957,4070,29.41596769,5.245499031,1
2/22/2016,96.88,34280760,48.2854,0.6404,0.1068,2634,30.0963032,5.366817468,0
2/19/2016,96.04,35374172,45.989,0.617,0.0773,5062,29.83535259,5.320284369,1
2/18/2016,96.26,39020984,46.4911,0.644,0.0461,5673,29.9036968,5.332471609,0
2/17/2016,98.12,44863244,50.8492,0.6432,0.0872,3838,30.481516,5.435509187,0
2/16/2016,96.64,49057916,47.1916,0.4338,0.1147,1732,30.02174588,5.353522297,1
2/12/2016,93.99,40351380,39.7352,0.2513,0.0871,1332,29.19850885,5.206721448,1
2/11/2016,93.7,50074712,38.8579,0.2477,0.091,1392,29.10841876,5.190656449,1
2/10/2016,94.27,42343600,39.9185,0.2905,0.0755,1335,29.28549239,5.222232481,0
2/9/2016,94.99,44331196,41.2387,0.3172,0.1691,1637,29.50916434,5.262117995,0
2/8/2016,95.01,54021376,41.2739,0.3015,0.1263,1132,29.51537745,5.263225926,0
2/5/2016,94.02,46418064,38.8752,0.2921,-0.1049,1817,29.20782852,5.208383344,1
2/4/2016,96.6,46471652,43.1392,0.3973,0.1111,2104,30.00931966,5.351306435,0
2/3/2016,96.35,45964296,42.5724,0.3143,0.1986,2625,29.93165579,5.337457298,1
2/2/2016,94.48,37357216,38.3009,0.2275,0.2252,2800,29.35073004,5.233865756,1
2/1/2016,96.43,40943540,41.2735,0.308,0.1112,1369,29.95650823,5.341889022,0
1/29/2016,97.34,64416504,42.71,0.2605,0.2635,3035,30.23920472,5.39229988,0
1/28/2016,94.09,55678824,35.2349,0.1198,0.4238,4635,29.2295744,5.212261102,1
1/27/2016,93.42,133369672,33.5758,0.2667,0.6172,5936,29.02143523,5.175145416,1
1/26/2016,99.99,75077000,43.7902,0.5979,0.1454,2624,31.06244175,5.539100729,0
1/25/2016,99.44,51794524,42.4288,0.4592,0.0741,1569,30.89158124,5.508632629,1
1/22/2016,101.42,65800468,46.1668,0.3095,0.1238,2331,31.50667909,5.618317792,0
1/21/2016,96.3,52161464,31.7232,-0.101,0.0541,2315,29.91612302,5.334687471,1
1/20/2016,96.79,72334416,32.498,-0.1693,0.0607,2113,30.06834421,5.361831779,0
1/19/2016,96.66,53087748,32.0894,-0.2576,0.0854,1680,30.02795899,5.354630228,1
1/15/2016,97.13,79833888,32.7551,-0.3078,0.1003,2087,30.17396707,5.380666605,0
1/14/2016,99.52,63170128,36.3121,-0.355,0.0937,1893,30.91643368,5.513064352,0
1/13/2016,97.39,62439632,30.0234,-0.5902,0.1886,2372,30.2547375,5.395069707,1
1/12/2016,99.96,49154228,33.7581,-0.6467,0.2036,2629,31.05312209,5.537438833,0
1/11/2016,98.53,49739376,29.2083,-0.894,0.3041,2097,30.60888475,5.458221771,1
1/8/2016,96.96,70798016,23.8782,-1.0202,0.1809,2914,30.12115564,5.371249192,1
1/7/2016,96.45,81094432,22.1091,-0.9316,-0.3025,3508,29.96272134,5.342996953,1
1/6/2016,100.7,68457392,26.9567,-0.6193,-0.2607,3957,31.28300715,5.578432278,0
1/5/2016,102.71,55790992,29.8288,-0.4644,0.2296,2051,31.90742467,5.689779337,0
1/4/2016,105.35,67649384,34.284,-0.3476,0.1418,1229,32.72755514,5.836026221,0
12/31/2015,105.26,40912316,33.9718,-0.3672,-0.2892,1745,32.69959615,5.831040532,1
12/30/2015,107.32,25213776,37.787,-0.3261,-0.1525,1992,33.33954644,5.945157419,0
12/29/2015,108.74,30931244,40.7136,-0.4119,0.2206,1478,33.78067723,6.023820515,0
12/28/2015,106.82,26704210,34.3274,-0.629,0.0917,937,33.1842187,5.917459145,1
12/24/2015,108.03,13596680,36.6369,-0.6989,0.1414,2000,57.52396166,6.139380947,0
12/23/2015,108.61,32657354,37.7678,-0.8489,0.0818,2213,57.83280085,6.172342541,0
12/22/2015,107.23,32789368,33.2128,-1.0526,0.2264,2627,57.09797657,6.09391668,1
12/21/2015,107.33,47590608,33.3772,-1.1286,0.3641,1685,57.15122471,6.099599714,0
12/18/2015,106.03,96453328,29.1438,-1.1489,0.0994,2872,56.45899894,6.02572028,1
12/17/2015,108.98,44772828,33.6492,-0.9402,0.1113,1894,58.02981896,6.193369764,0
12/16/2015,111.34,56238468,38.0149,-0.8206,0.1432,2228,59.28647497,6.327489352,0
12/15/2015,110.49,53323104,35.2033,-0.7963,0.1908,2704,58.83386581,6.279183568,1
12/14/2015,112.48,65003608,39.0544,-0.6025,0.1594,1504,59.89350373,6.392275932,0
12/11/2015,113.18,46886160,40.5015,-0.4464,0.2308,2407,60.26624068,6.432057166,0
12/10/2015,116.17,29212728,47.4799,-0.2343,0.076,2772,61.85835996,6.601979863,0
12/9/2015,115.62,46361356,45.8874,-0.1855,0.0329,2873,61.56549521,6.57072318,1
12/8/2015,118.23,34309448,52.9642,-0.0416,0.0518,2152,62.95527157,6.719050351,0
12/7/2015,118.28,32084248,53.1099,-0.0805,0.1386,1366,62.98189563,6.721891867,0
12/4/2015,119.03,57776976,55.226,-0.1472,0.1511,2178,63.38125666,6.764514618,0
12/3/2015,115.2,41569508,44.7961,-0.3244,0.1915,1895,61.34185304,6.54685444,1
12/2/2015,116.28,33386564,47.7059,-0.1973,0.1726,2005,61.91693291,6.6082312,0
12/1/2015,117.34,34852376,50.7078,-0.0962,0.1257,2238,62.48136315,6.668471354,0
11/30/2015,118.3,39180320,53.5412,-0.0439,0.2394,1369,62.99254526,6.723028474,0
11/27/2015,117.81,13046445,52.2773,-0.064,0.1095,1412,62.73162939,6.695181611,1
11/25/2015,118.03,21388308,52.877,-0.0505,0.0978,2075,62.84877529,6.707684284,0
11/24/2015,118.88,42803172,55.1466,-0.0568,0.0889,1934,63.30138445,6.755990068,0
11/23/2015,117.75,32482528,52.6371,-0.1588,0.1232,1209,62.69968051,6.691771791,1
11/20/2015,119.3,34287096,56.676,-0.2033,0.1414,1994,63.52502662,6.779858808,0
11/19/2015,118.78,43295820,55.615,-0.426,0.215,2389,63.24813632,6.750307034,1
11/18/2015,117.29,46674696,52.5214,-0.7042,0.1594,2280,62.45473908,6.665629837,1
11/17/2015,113.69,27616940,43.7211,-0.9506,0.096,2171,60.53780618,6.461040636,1
11/16/2015,114.175,38106700,44.759,-0.9133,0.0915,1455,60.79605964,6.488603348,0
11/13/2015,112.34,45812404,39.7328,-0.8459,0.0985,2451,59.81895634,6.384319685,1
11/12/2015,115.72,32525580,47.0557,-0.5032,0.0624,2956,61.61874334,6.576406213,0
11/11/2015,116.11,45217972,48.0036,-0.284,0.2115,3733,61.82641108,6.598570043,0
11/10/2015,116.77,59127932,49.5729,0.0225,0.0458,2806,62.17784878,6.636078064,0
11/9/2015,120.57,33871404,60.0719,0.414,0.1,1528,64.20127796,6.852033332,0
11/6/2015,121.06,33042284,61.6349,0.5889,0.148,2148,64.46219382,6.879880195,0
11/5/2015,120.92,39552680,61.3683,0.742,0.1126,2316,64.38764643,6.871923948,1
11/4/2015,122,44886048,64.584,0.9137,0.075,2250,64.9627263,6.933300709,0
11/3/2015,122.57,45518976,66.2863,0.9794,0.1591,1996,65.26624068,6.965693999,0
11/2/2015,121.18,32203268,64.1464,0.9257,0.0762,1319,64.52609159,6.886699835,1
10/30/2015,119.5,49365256,61.3965,0.8891,0.2539,2614,63.6315229,6.791224874,1
10/29/2015,120.53,51227336,64.1997,0.9156,0.4025,3706,64.1799787,6.849760118,0
10/28/2015,119.27,85551352,62.2414,0.7681,0.7629,4883,63.50905218,6.778153898,1
10/27/2015,114.55,69884400,53.3685,0.5916,0.2943,3082,60.99574015,6.509914723,1
10/26/2015,115.28,66333780,55.2325,0.7388,0.135,1721,61.38445154,6.551400866,0
10/23/2015,119.08,59366912,66.4509,0.8374,0.1139,2889,63.40788072,6.767356134,0
10/22/2015,115.5,41654088,59.2016,0.5402,0.1353,2859,61.50159744,6.56390354,1
10/21/2015,113.76,42326976,54.793,0.3909,0.1343,2753,60.57507987,6.465018759,1
10/20/2015,113.77,48967764,54.8246,0.3047,0.1753,2679,60.58040469,6.465587063,0
10/19/2015,111.73,29759152,49.281,0.1497,0.0779,1537,59.49414271,6.349653182,1
10/16/2015,111.04,39232608,47.2479,0.1075,0.1309,2197,59.12673056,6.310440252,1
10/15/2015,111.86,37673452,49.4347,0.1122,0.0981,2550,59.56336528,6.357041125,0
10/14/2015,110.21,44462448,44.6479,0.0377,0.1123,2443,58.68477103,6.263271075,1
10/13/2015,111.79,33049256,48.7515,0.0951,0.1733,2015,59.52609159,6.353063002,0
